jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|category:n,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=category,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=category, 
1035,  4789,  completed,  eof,  2014-07-21 07:24:02,  2014-07-21 07:24:04,  2,  modelParams|sensorParams|encoders|category:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  10,  272,  None,  0.05005,  11,  14,  None,  3,  None,  None,  275,  0.05015,  0.596311111111,  107.336, 
1035,  4820,  completed,  eof,  2014-07-21 07:24:02,  2014-07-21 07:24:05,  3,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  10,  None,  None,  0.05005,  11,  14,  None,  3,  None,  272,  275,  0.05015,  0.511877777778,  92.138, 
1035,  4841,  completed,  eof,  2014-07-21 07:24:03,  2014-07-21 07:24:04,  1,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  10,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  None,  275,  0.05015,  0.680744444444,  122.534, 
1035,  4852,  completed,  eof,  2014-07-21 07:24:03,  2014-07-21 07:24:04,  1,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  10,  None,  6.25,  0.05005,  11,  14,  None,  3,  None,  None,  275,  0.05015,  0.511877777778,  92.138, 
1035,  4853,  completed,  eof,  2014-07-21 07:24:04,  2014-07-21 07:24:05,  1,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  10,  None,  None,  0.05005,  11,  14,  1,  3,  None,  None,  275,  0.05015,  0.680744444444,  122.534, 
1035,  4854,  completed,  eof,  2014-07-21 07:24:04,  2014-07-21 07:24:05,  1,  modelParams|sensorParams|encoders|category:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  10,  22,  None,  0.0001,  9,  12,  None,  1,  None,  None,  28,  0.1,  0.765177777778,  137.732, 
1035,  4865,  completed,  eof,  2014-07-21 07:24:05,  2014-07-21 07:24:05,  0,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  10,  None,  None,  0.0001,  9,  12,  None,  1,  None,  22,  28,  0.1,  0.765177777778,  137.732, 
1035,  4886,  completed,  eof,  2014-07-21 07:24:05,  2014-07-21 07:24:06,  1,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  10,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  None,  28,  0.1,  0.765177777778,  137.732, 
1035,  4907,  completed,  eof,  2014-07-21 07:24:05,  2014-07-21 07:24:09,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  10,  None,  0.5,  0.0001,  9,  12,  None,  1,  None,  None,  28,  0.1,  0.511877777778,  92.138, 
1035,  4928,  completed,  eof,  2014-07-21 07:24:06,  2014-07-21 07:24:06,  0,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  10,  None,  None,  0.0001,  9,  12,  1,  1,  None,  None,  28,  0.1,  0.765177777778,  137.732, 
1035,  4939,  completed,  eof,  2014-07-21 07:24:06,  2014-07-21 07:24:09,  3,  modelParams|sensorParams|encoders|category:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  521,  None,  0.1,  12,  16,  None,  5,  None,  None,  521,  0.0003,  0.596311111111,  107.336, 
1035,  4940,  completed,  eof,  2014-07-21 07:24:06,  2014-07-21 07:24:09,  3,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|kw_energy_consumption:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  None,  None,  0.1,  12,  16,  None,  5,  None,  521,  521,  0.0003,  0.596311111111,  107.336, 
1035,  4951,  completed,  eof,  2014-07-21 07:24:07,  2014-07-21 07:24:07,  0,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  None,  521,  0.0003,  0.680744444444,  122.534, 
1035,  4952,  completed,  eof,  2014-07-21 07:24:07,  2014-07-21 07:24:08,  1,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  None,  12.0,  0.1,  12,  16,  None,  5,  None,  None,  521,  0.0003,  0.596311111111,  107.336, 
1035,  4953,  completed,  eof,  2014-07-21 07:24:08,  2014-07-21 07:24:08,  0,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  10,  None,  None,  0.1,  12,  16,  1,  5,  None,  None,  521,  0.0003,  0.680744444444,  122.534, 
1035,  4954,  completed,  eof,  2014-07-21 07:24:09,  2014-07-21 07:24:09,  0,  modelParams|sensorParams|encoders|category:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  147,  None,  0.025075,  10,  13,  None,  2,  None,  None,  151,  0.075075,  0.596311111111,  107.336, 
1035,  4965,  completed,  eof,  2014-07-21 07:24:09,  2014-07-21 07:24:10,  1,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  None,  0.025075,  10,  13,  None,  2,  None,  147,  151,  0.075075,  0.511877777778,  92.138, 
1035,  4976,  completed,  eof,  2014-07-21 07:24:09,  2014-07-21 07:24:10,  1,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  None,  0.025075,  10,  13,  None,  2,  4.75,  None,  151,  0.075075,  0.680744444444,  122.534, 
1035,  4987,  completed,  eof,  2014-07-21 07:24:10,  2014-07-21 07:24:10,  0,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  9.125,  0.025075,  10,  13,  None,  2,  None,  None,  151,  0.075075,  0.596311111111,  107.336, 
1035,  4998,  completed,  eof,  2014-07-21 07:24:10,  2014-07-21 07:24:11,  1,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  10,  None,  None,  0.025075,  10,  13,  1,  2,  None,  None,  151,  0.075075,  0.680744444444,  122.534, 
1035,  5019,  completed,  eof,  2014-07-21 07:24:10,  2014-07-21 07:24:12,  2,  modelParams|sensorParams|encoders|category:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  396,  None,  0.075025,  11,  15,  None,  4,  None,  None,  398,  0.025225,  0.596311111111,  107.336, 
1035,  5040,  completed,  eof,  2014-07-21 07:24:11,  2014-07-21 07:24:13,  2,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  None,  0.075025,  11,  15,  None,  4,  None,  396,  398,  0.025225,  0.511877777778,  92.138, 
1035,  5061,  completed,  eof,  2014-07-21 07:24:11,  2014-07-21 07:24:12,  1,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  None,  0.075025,  11,  15,  None,  4,  2.25,  None,  398,  0.025225,  0.680744444444,  122.534, 
1035,  5072,  completed,  eof,  2014-07-21 07:24:11,  2014-07-21 07:24:12,  1,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  3.375,  0.075025,  11,  15,  None,  4,  None,  None,  398,  0.025225,  0.511877777778,  92.138, 
1035,  5073,  completed,  eof,  2014-07-21 07:24:12,  2014-07-21 07:24:12,  0,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  10,  None,  None,  0.075025,  11,  15,  1,  4,  None,  None,  398,  0.025225,  0.680744444444,  122.534, 
1035,  5074,  completed,  eof,  2014-07-21 07:24:12,  2014-07-21 07:24:14,  2,  modelParams|sensorParams|encoders|category:n_296.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  296,  None,  0.055045,  11,  14,  None,  3,  None,  None,  299,  0.055135,  0.596311111111,  107.336, 
1035,  5075,  completed,  eof,  2014-07-21 07:24:12,  2014-07-21 07:24:14,  2,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  None,  None,  0.055045,  11,  14,  None,  3,  None,  296,  299,  0.055135,  0.511877777778,  92.138, 
1035,  5076,  completed,  eof,  2014-07-21 07:24:13,  2014-07-21 07:24:13,  0,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.75.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  None,  None,  0.055045,  11,  14,  None,  3,  3.75,  None,  299,  0.055135,  0.680744444444,  122.534, 
1035,  5077,  completed,  eof,  2014-07-21 07:24:13,  2014-07-21 07:24:14,  1,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.825.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  None,  6.825,  0.055045,  11,  14,  None,  3,  None,  None,  299,  0.055135,  0.596311111111,  107.336, 
1035,  5078,  completed,  eof,  2014-07-21 07:24:13,  2014-07-21 07:24:14,  1,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  10,  None,  None,  0.055045,  11,  14,  1,  3,  None,  None,  299,  0.055135,  0.680744444444,  122.534, 
1035,  5079,  completed,  eof,  2014-07-21 07:24:14,  2014-07-21 07:24:15,  1,  modelParams|sensorParams|encoders|category:n_206.modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_251.modelParams|spParams|synPermInactiveDec_0.0511701772453,  10,  206,  None,  0.0355647148893,  11,  14,  None,  3,  None,  None,  251,  0.0511701772453,  0.596311111111,  107.336, 
1035,  5080,  completed,  eof,  2014-07-21 07:24:14,  2014-07-21 07:24:15,  1,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_200.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.0511701772453,  10,  None,  None,  0.0355647148893,  11,  14,  None,  2,  None,  200,  300,  0.0511701772453,  0.511877777778,  92.138, 
1035,  5088,  completed,  eof,  2014-07-21 07:24:14,  2014-07-21 07:24:15,  1,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.77979721944.modelParams|sensorParams|encoders|_classifierInput|n_300.modelParams|spParams|synPermInactiveDec_0.0511701772453,  10,  None,  None,  0.0355647148893,  11,  14,  None,  2,  2.77979721944,  None,  300,  0.0511701772453,  0.680744444444,  122.534, 
1035,  5092,  completed,  eof,  2014-07-21 07:24:15,  2014-07-21 07:24:15,  0,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.58252473701.modelParams|clParams|alpha_0.0395247505482.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_251.modelParams|spParams|synPermInactiveDec_0.0511701772453,  10,  None,  4.58252473701,  0.0395247505482,  11,  13,  None,  2,  None,  None,  251,  0.0511701772453,  0.511877777778,  92.138, 
